tconst,titulo,ano,generos,nota,diretores
tt0021310,Romance,1930,"Drama,Romance",5.7,nm0113284
tt0021311,Romance of the West,1930,"Drama,Romance,Western",,nm0849803|nm0849806
tt0021318,Love's Carnival,1930,Drama,5.8,nm0826094
tt0021319,Rough Romance,1930,"Adventure,Western",5.5,nm0259006
tt0021320,Rough Waters,1930,"Drama,Family",,nm0202376
tt0021322,The Royal Family of Broadway,1930,"Comedy,Mystery,Romance",5.9,nm0002030|nm0306875
tt0021323,A Royal Romance,1930,"Comedy,Drama,Romance",6.4,nm0448915
tt0021324,The Runaway Bride,1930,"Crime,Drama,Romance",4.9,nm0187981
tt0021327,Safety in Numbers,1930,"Comedy,Music,Romance",5.2,nm0006276
tt0021328,Sagebrush Politics,1929,"Drama,Western",,nm0011535
tt0021334,The Sap from Syracuse,1930,"Comedy,Musical,Romance",5.7,nm0840042
tt0021335,Sarah and Son,1930,"Drama,Romance",5.4,nm0002188
tt0021337,Scarlet Pages,1930,"Action,Crime,Drama",5.7,nm0258015
tt0021338,School for Scandal,1930,Comedy,4.9,nm0002061
tt0021340,Schuberts Frühlingstraum,1931,"Drama,Romance",5.8,nm0652650
tt0021342,Scotland Yard,1930,"Crime,Drama,Romance",5.4,nm0397678
tt0021345,The Sea Bat,1930,"Action,Romance,Thriller",5.3,
tt0021346,The Sea God,1930,"Adventure,Drama,Romance",6.1,nm0007973
tt0021347,Sea Legs,1930,"Comedy,Romance",5.2,nm0373511
tt0021348,The Sea Wolf,1930,"Adventure,Romance,Thriller",7.1,nm0763453
tt0021349,Second Honeymoon,1930,"Comedy,Drama,Romance",5.1,nm0005847
tt0021350,Second Choice,1930,"Drama,Romance",,nm0107854
tt0021351,The Second Floor Mystery,1930,"Comedy,Mystery",6.4,nm0215877
tt0021353,Second Wife,1930,Drama,4.8,nm0533074
tt0021354,See America Thirst,1930,"Action,Comedy,Crime",6.3,nm0185714
tt0021355,Die Sehnsucht jeder Frau,1930,Drama,6.6,nm0803705
tt0021357,Seven Days Leave,1930,"Adventure,Drama,Romance",6.5,nm0908831
tt0021358,Shadow Ranch,1930,"Drama,Western",6.9,nm0003422
tt0021359,Shadow of the Law,1930,"Crime,Drama,Mystery",6.3,nm0309163
tt0021360,She Couldn't Say No,1930,"Action,Drama,Music",6.3,nm0045800
tt0021361,She Got What She Wanted,1930,"Comedy,Romance",6.1,nm0190516
tt0021362,She's My Weakness,1930,"Comedy,Romance",4.8,nm0114266
tt0021365,The Ship from Shanghai,1930,"Action,Crime,Drama",5.1,nm0102643
tt0021369,Shooting Straight,1930,"Crime,Drama",6.0,nm0002179
tt0021370,Should a Doctor Tell?,1930,Drama,,nm0371463
tt0021371,Show Girl in Hollywood,1930,"Comedy,Drama,Musical",6.1,nm0503777
tt0021374,The Silver Horde,1930,"Drama,Romance",5.8,nm0002179
tt0021376,The Sin Ship,1931,Drama,5.5,nm0938464
tt0021377,Sin Takes a Holiday,1930,"Comedy,Romance",6.1,nm0825596
tt0021378,Die singende Stadt,1930,"Musical,Romance",6.1,nm0303120
tt0021381,Sinners' Holiday,1930,"Adventure,Crime,Romance",6.3,nm0012317
tt0021382,The Sins of the Children,1930,"Drama,Romance",6.3,nm0939992
tt0021383,Sisters,1930,"Crime,Drama,Romance",,nm0282549
tt0021384,Skandal um Eva,1930,Comedy,7.3,nm0655065
tt0021385,Skinner Steps Out,1929,Comedy,6.2,nm0185714
tt0021388,The Sky Hawk,1929,"Action,Adventure,Drama",6.8,nm0090007
tt0021392,Usinatlo,1930,Drama,4.2,nm0435563
tt0021393,Slightly Scarlet,1930,"Comedy,Crime,Drama",5.2,nm0309163|nm0461348
tt0021394,So Long Letty,1929,"Comedy,Musical",6.2,nm0045800
tt0021395,So This Is London,1930,"Comedy,Romance",6.3,nm0090007
tt0021396,The Social Lion,1930,"Adventure,Comedy,Mystery",5.2,nm0840042
tt0021397,The Son of the White Mountain,1930,"Mystery,Romance",6.0,nm0094801|nm0872112
tt0021398,Soldiers and Women,1930,"Crime,Mystery,Romance",,nm0806143
tt0021399,Sombras de gloria,1930,Drama,,nm0831720|nm0848511
tt0021400,Son of the Gods,1930,"Drama,Romance",5.7,
tt0021401,Song o' My Heart,1930,"Drama,Music,Romance",5.3,nm0097648
tt0021402,Song of Soho,1930,Musical,,nm0480046
tt0021403,Song of the Caballero,1930,"Drama,Western",6.0,nm0113693
tt0021404,The Song of the Flame,1930,"Musical,Romance",5.5,nm0189076
tt0021405,Song of the West,1930,"Action,Adventure,Drama",6.1,nm0258015
tt0021406,That Night's Wife,1930,"Crime,Drama",6.9,nm0654868
tt0021407,Sons of the Saddle,1930,"Drama,Western",6.9,nm0113693
tt0021408,Soup to Nuts,1930,"Comedy,Musical,Romance",5.7,nm0831577
tt0021409,Under the Roofs of Paris,1930,"Comedy,Drama,Musical",7.0,nm0163229
tt0021410,South of Sonora,1930,"Drama,Western",6.8,nm0413045
tt0021412,The Spoilers,1930,"Action,Drama,Western",6.8,nm0136888
tt0021413,Spring Is Here,1930,"Comedy,Drama,Musical",5.5,
tt0021414,Spurs,1930,"Drama,Western",6.7,nm0247484
tt0021415,The Squeaker,1930,"Crime,Drama,Mystery",5.6,nm0908624
tt0021416,The Squealer,1930,"Action,Crime,Drama",,nm0113693
tt0021418,The Storm,1930,"Adventure,Drama,Western",4.8,nm0943758
tt0021419,Stranglehold,1931,Drama,,nm0250038
tt0021420,Street of Chance,1930,"Crime,Drama,Romance",6.4,nm0188669
tt0021421,Strictly Modern,1930,"Comedy,Romance",6.1,nm0782682
tt0021422,Strictly Unconventional,1930,Drama,5.2,nm0123556
tt0021430,Eine Stunde Glück,1931,"Drama,Musical",6.5,nm0226189
tt0021431,Such Is the Law,1930,Drama,,nm0384682
tt0021432,Such Men Are Dangerous,1930,Drama,5.8,nm0370275
tt0021435,Sunny,1930,"Musical,Romance",5.2,nm0782682
tt0021436,Sunny Skies,1930,"Comedy,Musical,Sport",5.4,nm0851537
tt0021437,Suspense,1930,"Drama,War",,nm0838820
tt0021439,Sweet Kitty Bellairs,1930,"Musical,Romance",5.1,nm0337586
tt0021440,Sweet Mama,1930,"Comedy,Crime,Drama",7.3,nm0166836
tt0021441,Sweethearts and Wives,1930,"Comedy,Romance",,nm0046082
tt0021442,Sweethearts on Parade,1930,"Comedy,Musical,Romance",7.5,nm0624714
tt0021444,The Swellhead,1930,"Drama,Romance,Sport",,nm0282549
tt0021445,Swing High,1930,"Drama,Musical",6.1,nm0763798
tt0021446,Symphony in Two Flats,1930,Drama,7.4,nm0348107
tt0021448,Take the Heir,1930,Comedy,,nm0408937
tt0021451,Sein Liebeslied,1930,Musical,6.6,nm0902006
tt0021452,Der Tanz geht weiter,1930,"Crime,Drama",,nm0226189
tt0021454,Tarakanova,1930,Drama,6.5,nm0076368
tt0021457,Temple Tower,1930,"Crime,Drama",5.9,nm0302368
tt0021458,The Temporary Widow,1930,"Comedy,Mystery",7.0,nm0879802
tt0021461,Terry of the 'Times',1930,"Action,Mystery",,nm0384616
tt0021463,The Texan,1930,"Drama,Romance,Western",6.3,nm0188669
tt0021464,They Learned About Women,1930,"Drama,Musical",5.2,nm0176699|nm0939992
tt0021465,The Third Alarm,1930,"Action,Adventure,Drama",2.8,nm0425049
tt0021466,The Third String,1932,Comedy,,nm0669260
tt0021467,Third Time Lucky,1931,Comedy,5.9,nm0285962
tt0021468,This Mad World,1930,"Drama,Mystery,Romance",6.3,nm0210352
tt0021469,The Thoroughbred,1930,Drama,4.3,nm0861703
tt0021470,Those Three French Girls,1930,Comedy,4.9,nm0064600
tt0021471,Those Who Dance,1930,"Action,Crime,Drama",6.7,nm0064415
tt0021472,Three Faces East,1930,"Drama,Thriller",5.9,nm0215877
tt0021473,The Three Sisters,1930,Drama,7.6,nm0806061
tt0021476,And Quiet Flows the Don,1930,Drama,6.8,nm0695604|nm0696049
tt0021477,Timbuctoo,1933,Comedy,,nm0838820
tt0021478,To Oblige a Lady,1931,Comedy,,nm0371463
tt0021480,Today,1930,"Drama,Romance",,nm0631438
tt0021481,Tôjin Okichi,1930,Drama,5.9,nm0003226
tt0021482,Tol'able David,1930,Drama,7.0,nm0090007
tt0021483,Tom Sawyer,1930,"Adventure,Comedy,Drama",6.1,nm0188669
tt0021484,Tonka Sibenice,1930,Drama,7.0,nm0002489
tt0021486,Top Speed,1930,"Comedy,Musical,Romance",5.8,nm0503777
tt0021488,Trailing Trouble,1930,"Crime,Drama,Western",5.8,nm0744504
tt0021489,Trails of Danger,1930,"Drama,Western",,nm0416258
tt0021490,Trigger Tricks,1930,"Drama,Western",,nm0247484
tt0021491,Troopers Three,1930,"Action,Adventure,Comedy",3.7,nm0247484|nm0851537
tt0021492,True to the Navy,1930,"Action,Comedy,Romance",6.1,nm0878338
tt0021493,The Truth About Youth,1930,"Drama,Romance",5.8,nm0782682
tt0021497,Two Worlds,1930,"Drama,War",6.4,nm0243295
tt0021498,"Ulla, My Ulla",1930,Drama,5.5,nm0005748
tt0021499,El último de los Vargas,1930,"Drama,Western",,nm0397227
tt0021500,Under Montana Skies,1930,"Drama,Western",4.3,nm0861703
tt0021501,Under Suspicion,1930,"Action,Crime,Drama",,nm0259006
tt0021502,Under Texas Skies,1930,"Drama,Western",5.6,nm0569645
tt0021503,Under a Texas Moon,1930,"Adventure,Comedy,Music",5.1,nm0002031
tt0021505,The Unholy Three,1930,"Crime,Drama,Romance",6.7,nm0176699
tt0021506,Der unsterbliche Lump,1930,Drama,6.6,nm0562004|nm0879802
tt0021507,The Deceiver,1931,Mystery,4.8,nm0003422
tt0021508,Up the River,1930,"Comedy,Crime,Drama",5.9,nm0000406
tt0021509,The Utah Kid,1930,"Action,Drama,Romance",5.5,nm0861703
tt0021511,The Vagabond King,1930,"Drama,Musical,Romance",5.1,nm0003490
tt0021514,Vsadniki vetra,1930,"Comedy,Drama",6.3,nm2148614
tt0021515,Vengeance,1930,"Action,Adventure,Drama",4.2,nm0562845
tt0021517,Verklungene Träume,1930,Musical,7.4,nm0074284
tt0021518,Vi två,1930,Drama,,nm0116307
tt0021522,Viennese Nights,1930,"Musical,Romance",6.9,nm0189076
tt0021525,The Virtuous Sin,1930,"Drama,Romance,War",5.6,nm0002030|nm0309163
tt0021527,The Voice from the Sky,1929,Sci-Fi,4.7,nm0933045
tt0021529,Väter und Söhne,1930,Drama,,nm0803705
tt0021531,War Nurse,1930,"Drama,Romance,War",6.2,nm0783629
tt0021532,A Warm Corner,1930,"Comedy,Romance",6.5,nm0767701
tt0021533,Way Out West,1930,"Action,Comedy,Music",5.7,nm0629243
tt0021534,Way for a Sailor,1930,"Drama,Romance",5.7,
tt0021535,The Way of All Men,1930,"Action,Drama,Romance",6.3,nm0515979
tt0021537,Wedding Rings,1929,"Comedy,Drama,Romance",,nm0064415
tt0021538,Road to Rio,1931,"Crime,Drama",6.7,nm0633394
tt0021539,The White Devil,1930,"Drama,History",7.2,nm0901502
tt0021542,Westfront 1918,1930,"Drama,Romance,War",7.3,nm0655065
tt0021543,What Men Want,1930,"Drama,Romance",6.8,nm0290926
tt0021544,What a Man,1930,"Comedy,Romance",,nm0188701
tt0021545,What a Widow!,1930,"Comedy,Romance",5.5,nm0245385
tt0021548,White Cargo,1929,Drama,6.2,nm0930803
tt0021549,Whoopee!,1930,"Comedy,Musical,Romance",6.3,nm0293260
tt0021550,Wide Open,1930,Comedy,6.0,nm0562845
tt0021551,The Widow from Chicago,1930,"Crime,Drama,Romance",6.4,nm0166836
tt0021552,How Do I Become Rich and Happy?,1930,Musical,,nm0717126
tt0021553,"Wien, du Stadt der Lieder",1930,"Comedy,Musical",7.4,nm0652650
tt0021554,Wild Company,1930,"Crime,Drama",5.5,nm0564970
tt0021555,Wings of Adventure,1930,"Action,Adventure,Drama",4.6,nm0861703
tt0021557,Wise Girls,1929,"Comedy,Drama,Music",5.4,nm0394399
tt0021559,The Woman Racket,1930,"Crime,Drama,Romance",5.7,nm0445862|nm0643212
tt0021560,The Woman Who Was Forgotten,1929,Drama,,nm0859417
tt0021561,Women Everywhere,1930,"Adventure,Musical,Romance",5.6,nm0466099
tt0021563,Worldly Goods,1930,Drama,5.8,nm0005847
tt0021564,The Yellow Mask,1930,"Crime,Musical",,nm0480046
tt0021566,Young Desire,1930,"Drama,Romance",5.9,nm0172485
tt0021567,Young Eagles,1930,Drama,5.6,nm0920074
tt0021568,Young Man of Manhattan,1930,"Comedy,Musical,Romance",6.0,nm0068419
tt0021569,Young Woodley,1930,Drama,5.5,nm0072872
tt0021571,Earth,1930,Drama,7.2,nm0235590
tt0021572,Zwei Herzen im Dreiviertel-Takt,1930,Musical,6.9,nm0902006
tt0021573,Zwei Krawatten,1930,"Comedy,Musical",6.7,nm0059648|nm0917718
tt0021574,Zweierlei Moral,1931,Comedy,,nm0483944
tt0021578,L'énigmatique Monsieur Parkes,1930,"Comedy,Drama",7.8,nm0309163
tt0021580,24 Hours,1931,Drama,6.2,nm0314351
tt0021581,24 Stunden aus dem Leben einer Frau,1931,Drama,6.7,nm0484366
tt0021582,77 Park Lane,1931,"Crime,Drama,Thriller",5.0,nm0184005
tt0021586,Adauchi senshu,1931,"Comedy,Drama",,nm0879755
tt0021589,The Age for Love,1931,"Drama,Romance",6.4,nm0515979
tt0021591,Air Eagles,1931,"Action,Adventure,Crime",4.9,nm0926171
tt0021592,Air Police,1931,"Action,Adventure,Crime",3.8,nm0665737
tt0021595,Alexander Hamilton,1931,"Biography,Drama,History",5.8,nm0012317
tt0021597,Alias the Bad Man,1931,"Drama,Western",6.1,nm0005847
tt0021598,Alibi,1931,Mystery,7.3,nm0386785
tt0021601,El alma de la fiesta,1931,Comedy,,nm0395023
tt0021602,Aloha,1931,"Drama,Romance",6.6,nm0736610
tt0021604,Always Goodbye,1931,Drama,7.0,nm0533247|nm0580017
tt0021605,The Lovers of Midnight,1931,"Crime,Drama,Romance",6.5,nm0312866
tt0021606,Ambassador Bill,1931,Comedy,6.0,nm0853130
tt0021607,An American Tragedy,1931,"Crime,Drama,Romance",6.4,nm0903049
tt0021609,The Other Side,1931,"Drama,War",6.9,nm0666852
tt0021610,Annabelle's Affairs,1931,Romance,6.8,nm0921288
tt0021613,Anybody's Blonde,1931,"Action,Crime,Drama",,nm0833965
tt0021615,Are These Our Children,1931,Drama,5.9,nm0749484
tt0021616,Ariane,1931,"Drama,Romance",6.5,nm0194492
tt0021618,The Arizona Terror,1931,"Drama,Romance,Western",6.8,nm0005847
tt0021619,Poor as a Church Mouse,1931,"Comedy,Musical,Romance",6.6,nm0652650
tt0021621,Around the World with Douglas Fairbanks,1931,Documentary,5.5,nm0001196|nm0281808
tt0021622,Arrowsmith,1931,Drama,6.2,nm0000406
tt0021628,Bobby geht los,1931,"Comedy,Crime",,nm0682176
tt0021629,Ein ausgekochter Junge,1931,Comedy,6.4,nm0778218
tt0021630,The Avenger,1931,"Drama,Western",5.9,nm0624756
tt0021632,Bachelor Apartment,1931,"Comedy,Drama,Romance",6.2,nm0792514
tt0021633,The Bachelor Father,1931,"Comedy,Drama,Romance",6.4,
tt0021634,Bad Company,1931,"Crime,Drama",6.2,nm0307819
tt0021635,Bad Girl,1931,"Drama,Romance",6.4,nm0097648
tt0021636,Bad Sister,1931,Drama,6.1,nm0377126
tt0021641,The Bargain,1931,Drama,5.9,nm0590701
tt0021643,Battling with Buffalo Bill,1931,"Drama,Western",5.9,nm0853028
tt0021647,Beauty and the Boss,1932,"Comedy,Mystery,Romance",6.9,nm0215877
tt0021648,The Beggar Student,1931,Musical,,nm0359310|nm0367397
tt0021649,Behind Office Doors,1931,"Comedy,Drama,Romance",6.1,nm0114266
tt0021650,The Bells,1931,"Crime,Drama,Horror",5.9,nm0854739|nm0920907
tt0021651,The Beloved Bachelor,1931,"Drama,Romance",5.5,nm0180987
tt0021653,Mountains on Fire,1931,"Drama,War",6.8,nm0366781|nm0872112
tt0021654,Berlin-Alexanderplatz: The Story of Franz Biberkopf,1931,"Crime,Drama",6.6,nm0433292
tt0021656,Beyond Victory,1931,"Drama,War",5.9,nm0731910
tt0021657,Big Business Girl,1931,"Comedy,Musical,Romance",5.9,nm0782682
tt0021659,The Big Gamble,1931,"Crime,Drama,Romance",5.9,nm0629243
tt0021661,The Big Shot,1931,Comedy,6.0,nm0614634|nm0781292
tt0021662,The Sorrow of the Beautiful Woman,1931,Drama,4.9,nm0654868
tt0021668,The Black Camel,1931,"Crime,Mystery,Thriller",6.6,
tt0021669,Black Coffee,1931,Mystery,6.4,nm0386785
tt0021671,Black and White,1931,Comedy,5.3,
tt0021673,Blonde Crazy,1931,"Comedy,Crime,Drama",7.1,nm0215877
tt0021674,Die blonde Nachtigall,1930,Musical,,nm0583206
tt0021677,Storm in a Water Glass,1931,Comedy,6.4,nm0414985
tt0021680,Body and Soul,1931,Drama,7.0,nm0763453
tt0021681,Bombs Over Monte Carlo,1931,"Comedy,Drama,Musical",5.7,nm0777579
tt0021683,Border Law,1931,"Drama,Western",5.8,nm0003422
tt0021684,Born to Love,1931,"Drama,Romance,Thriller",5.9,nm0825596
tt0021691,Bought!,1931,"Drama,Romance",6.2,nm0562845
tt0021693,Branded,1931,"Drama,Western",6.3,nm0496505
tt0021694,Branded Men,1931,"Drama,Western",6.2,nm0005847
tt0021695,The Brat,1931,Comedy,6.1,nm0000406
tt0021696,The Upright Sinner,1931,Comedy,6.0,nm0466776
tt0021697,Broadminded,1931,"Comedy,Romance",5.6,nm0503777
tt0021699,Brokiga blad,1931,Comedy,5.7,nm0002158
tt0021700,Let's Love and Laugh,1931,Comedy,7.2,nm0251456
tt0021702,Business and Pleasure,1932,Comedy,5.7,nm0124877
tt0021707,Los calaveras,1931,Comedy,6.3,nm0395023
tt0021708,Bachelor's Folly,1931,Drama,5.6,nm0403054
tt0021710,All Faces West,1929,"Drama,Romance,Western",6.9,nm1262881
tt0021715,A Canção do Berço,1930,Drama,,nm0146709
tt0021716,Captivation,1931,Drama,,nm0367397
tt0021717,Venetian Nights,1931,Drama,5.6,nm0928214
tt0021723,Caught,1931,"Drama,Romance,Western",6.8,nm0806143
tt0021724,Caught Cheating,1931,"Comedy,Crime,Mystery",,nm0833965
tt0021725,Caught Plastered,1931,"Comedy,Musical",6.2,nm0782682
tt0021726,Cavalier of the West,1931,"Drama,Western",5.9,nm0565187
tt0021728,Woman Hungry,1931,"Drama,Western",,nm0046082
tt0021729,Cham,1931,,6.3,nm0617757|nm0637450
tt0021730,The Champ,1931,"Drama,Family,Sport",7.2,nm0896542
tt0021731,The Chance of a Night Time,1931,"Comedy,Drama",,nm0528785|nm0928214
tt0021732,Chances,1931,"Drama,Romance,War",6.4,nm0245385
tt0021733,Charlie Chan Carries On,1931,Mystery,6.7,nm0532187
tt0021734,Chauffeur Antoinette,1932,Comedy,,nm0783509
tt0021735,The Cheat,1931,"Drama,Romance",6.3,nm0007973
tt0021740,Children of Dreams,1931,Musical,6.6,nm0189076
tt0021741,The Boat from Shanghai,1931,"Crime,Drama",,nm0627599
tt0021743,Chinatown After Dark,1931,"Crime,Drama",4.1,nm0665737
tt0021746,Cimarron,1931,"Drama,Western",5.8,
tt0021747,Cinópolis,1931,,,nm0144848|nm0255980
tt0021748,The Cisco Kid,1931,"Drama,Western",6.6,nm0191899
tt0021749,City Lights,1931,"Comedy,Drama,Romance",8.5,nm0000122
tt0021750,City Streets,1931,"Crime,Drama,Film-Noir",7.0,nm0541149
tt0021751,Clearing the Range,1931,"Drama,Western",5.3,nm0112897
tt0021754,Lilac,1932,"Crime,Drama",6.5,nm0514822
tt0021756,The Common Law,1931,"Drama,Romance",5.9,nm0825596
tt0021757,Compromised,1931,"Drama,Romance",,nm0012317
tt0021758,Confessions of a Co-Ed,1931,Drama,5.5,nm0123556|nm0614225
tt0021759,A Connecticut Yankee,1931,"Comedy,Family,Fantasy",6.3,nm0124877
tt0021760,The Conquering Horde,1931,"Drama,History,Western",6.6,nm0806143
tt0021761,Consolation Marriage,1931,Drama,6.0,nm0806061
tt0021762,Contraband Love,1931,Crime,,nm0605034
tt0021763,Convicted,1931,"Crime,Mystery,Romance",5.0,nm0127511
tt0021764,Corsair,1931,"Adventure,Crime,Romance",5.7,nm0922327
tt0021768,Cracked Nuts,1931,"Comedy,Musical,Romance",6.1,nm0166836
tt0021770,The Criminal Code,1931,"Crime,Drama,Romance",6.9,nm0001328
tt0021771,The Crooked Lady,1932,"Crime,Drama",,nm0386785
tt0021772,The Cuban Love Song,1931,"Musical,Romance",5.5,nm0886754
tt0021773,Cyclone Kid,1931,"Drama,Western",,nm0569645
tt0021774,Dactylo,1931,Romance,5.7,nm0857949
tt0021775,Daddy Long Legs,1931,"Comedy,Romance",5.9,nm0763453
tt0021776,A Dama Que Ri,1931,,,nm0408619
tt0021778,"Dance, Fools, Dance",1931,"Crime,Drama,Romance",6.3,nm0064600
tt0021779,Dancing Dynamite,1931,"Action,Crime,Drama",,nm0809467
tt0021780,Just a Gigolo,1931,"Comedy,Romance",6.2,nm0176699
tt0021781,Danger Island,1931,"Action,Adventure,Romance",6.1,nm0853028
tt0021783,Dantes mysterier,1931,Drama,5.8,nm0581721
tt0021784,Danton,1931,Drama,7.2,nm0067033
tt0021785,Daughter of the Dragon,1931,"Crime,Drama",5.7,nm0180987
tt0021786,Daybreak,1931,Drama,6.1,nm0275494
tt0021789,The Deadline,1931,"Drama,Western",5.4,nm0385171
tt0021792,Defenders of the Law,1931,"Action,Adventure,Crime",4.8,nm0505354
tt0021793,Delicious,1931,"Comedy,Musical,Romance",5.7,nm0124877
tt0021795,Desert Vengeance,1931,"Drama,Western",6.5,nm0003422
tt0021796,The Devil Plays,1931,"Crime,Drama,Mystery",5.0,nm0861703
tt0021798,Devotion,1931,"Comedy,Drama,Romance",6.2,nm0590701
tt0021799,Dirigible,1931,Adventure,6.3,nm0001008
tt0021800,Dishonored,1931,"Drama,Romance,War",7.2,nm0903049
tt0021804,Doctors' Wives,1931,Drama,5.7,nm0097648
tt0021807,Don't Bet on Women,1931,"Comedy,Romance",6.1,nm0397678
tt0021811,Down Our Street,1932,Drama,,nm0480046
tt0021813,"Dr. Josser, K.C.",1931,"Comedy,Sport",,nm0497961
tt0021814,Dracula,1931,"Drama,Fantasy,Horror",7.3,nm0115218
tt0021815,Drácula,1931,"Drama,Fantasy,Horror",7.0,nm0577654
tt0021816,Der Draufgänger,1931,"Crime,Drama,Romance",6.7,nm0251456
tt0021817,Three Days of Love,1931,Drama,7.4,nm0385193
tt0021818,The Threepenny Opera,1931,"Comedy,Crime,Drama",7.2,nm0655065
tt0021819,The Dreyfus Case,1931,"Biography,Drama",7.5,nm0469139|nm0743099
tt0021820,The Drums of Jeopardy,1931,"Crime,Drama,Horror",5.6,nm0782707
tt0021821,Dude Ranch,1931,"Comedy,Western",5.7,nm0878338
tt0021822,Dugan of the Badlands,1931,"Drama,Western",,nm0102908
tt0021825,The Easiest Way,1931,"Drama,Romance",6.3,nm0176699
tt0021826,East Lynne,1931,"Drama,Romance",5.7,nm0515979
tt0021827,East Lynne on the Western Front,1931,Comedy,,nm0669260
tt0021828,East of Borneo,1931,"Adventure,Horror,Romance",5.5,nm0577654
tt0021829,The Heart of New York,1932,Comedy,6.0,nm0503777
tt0021832,Marriage with Limited Liability,1931,Comedy,,nm0921195
tt0021833,Das Ekel,1931,Comedy,7.6,nm0005867|nm0921195
tt0021835,Elisabeth von Österreich,1931,Drama,6.3,nm0873715
tt0021836,Emil and the Detectives,1931,"Adventure,Drama,Family",7.2,nm0483944
tt0021837,Enemies of the Law,1931,"Crime,Drama",,nm0934749
tt0021839,Esperáme,1933,"Drama,Musical",6.9,nm0309163
tt0021840,Everything's Rosie,1931,"Comedy,Romance",5.8,nm0115669
tt0021841,Ex-Bad Boy,1931,"Comedy,Romance",4.8,nm0602009
tt0021842,Ex-Flame,1930,"Drama,Romance",,nm0356931
tt0021844,The Exile,1931,"Crime,Drama,Romance",4.8,nm0584778
tt0021845,Expensive Women,1931,Drama,5.5,nm0377126
tt0021847,The False Madonna,1931,"Crime,Drama,Mystery",6.5,nm0908234
tt0021848,The Wrong Millionaire,1931,Comedy,5.4,nm0581721
tt0021850,Fanny Foley Herself,1931,"Comedy,Drama",6.5,nm0114266
tt0021851,Farornas paradis,1931,Drama,,nm0138156
tt0021852,Die Faschingsfee,1931,Musical,6.3,nm0826094
tt0021853,Fascination,1931,Drama,6.3,nm0541766
tt0021854,Father's Son,1931,Drama,,nm0064415
tt0021855,Faubourg Montmartre,1931,Drama,6.3,nm0076368
tt0021856,Fermín Galán,1931,,,nm0738142
tt0021857,Fidlovacka,1930,"Comedy,Musical",6.3,nm0409157
tt0021858,Fifty Fathoms Deep,1931,"Action,Drama,Romance",,nm0624756
tt0021859,50 Million Frenchmen,1931,"Comedy,Musical,Romance",4.9,nm0045800
tt0021860,Figaro and His Great Day,1931,Comedy,5.4,nm0131460
tt0021861,Fighting Caravans,1931,"Drama,Western",5.7,nm0112897|nm0123556
tt0021862,The Fighting Fool,1932,"Drama,Western",5.5,nm0385171
tt0021863,The Fighting Sheriff,1931,"Drama,Western",5.9,nm0003422
tt0021864,End of the World,1931,"Drama,Sci-Fi",5.9,nm0304098
tt0021865,The Finger Points,1931,"Crime,Drama",5.9,nm0227020
