source,target,peso
tt0006495,tt0017917,-0.1
tt0006508,tt0006505,0.7
tt0006509,tt0005613,-1.0
tt0006509,tt0006731,-0.7
tt0006509,tt0006745,-1.2
tt0006509,tt0007353,-0.2
tt0006509,tt0009086,0.8
tt0006509,tt0009721,-1.4
tt0006509,tt0010227,-0.1
tt0006509,tt0010229,0.8
tt0006509,tt0010267,-0.5
tt0006509,tt0013093,-1.6
tt0006509,tt0013512,-0.2
tt0006509,tt0013611,-0.8
tt0006509,tt0013624,-0.1
tt0006509,tt0013688,-0.4
tt0006509,tt0013886,-0.1
tt0006509,tt0014547,0.0
tt0006509,tt0014600,-0.6
tt0006509,tt0014982,-0.7
tt0006509,tt0015909,-0.6
tt0006509,tt0016646,-0.5
tt0006509,tt0016812,-1.0
tt0006509,tt0018297,-0.4
tt0006509,tt0018619,0.5
tt0006509,tt0018825,-1.1
tt0006517,tt0002669,0.1
tt0006517,tt0003657,0.3
tt0006517,tt0005149,-0.2
tt0006517,tt0005193,-2.4
tt0006517,tt0006375,0.8
tt0006517,tt0008044,0.2
tt0006517,tt0009960,0.0
tt0006517,tt0010032,0.2
tt0006517,tt0011091,0.8
tt0006517,tt0014024,0.9
tt0006517,tt0016523,-0.3
tt0006517,tt0016880,0.6
tt0006554,tt0003965,0.6
tt0006557,tt0005979,0.9
tt0006557,tt0009306,0.7
tt0006564,tt0002305,-1.5
tt0006564,tt0003838,0.3
tt0006564,tt0004038,0.7
tt0006564,tt0004223,-0.1
tt0006564,tt0004854,-0.1
tt0006564,tt0005214,0.9
tt0006564,tt0005600,0.6
tt0006564,tt0005719,0.4
tt0006564,tt0006592,0.2
tt0006564,tt0006688,-0.3
tt0006564,tt0007257,0.8
tt0006564,tt0007368,-0.2
tt0006564,tt0008031,0.6
tt0006564,tt0012937,0.1
tt0006564,tt0014689,0.2
tt0006564,tt0016097,0.3
tt0006564,tt0018646,-1.2
tt0006564,tt0018853,0.7
tt0006566,tt0007417,-2.0
tt0006568,tt0007927,0.3
tt0006568,tt0008201,0.7
tt0006568,tt0011952,-0.7
tt0006568,tt0012555,0.5
tt0006568,tt0012864,0.9
tt0006568,tt0015224,0.5
tt0006568,tt0016030,-0.4
tt0006568,tt0016634,0.5
tt0006568,tt0016762,0.9
tt0006568,tt0017033,0.6
tt0006570,tt0006358,-0.2
tt0006570,tt0009209,0.2
tt0006570,tt0009879,-0.1
tt0006570,tt0009987,0.6
tt0006570,tt0011313,0.7
tt0006570,tt0011522,0.7
tt0006570,tt0011721,0.3
tt0006570,tt0012476,0.6
tt0006570,tt0012855,0.7
tt0006571,tt0004962,-0.6
tt0006571,tt0005172,0.6
tt0006571,tt0005200,0.1
tt0006571,tt0006375,0.6
tt0006571,tt0006588,-0.2
tt0006571,tt0007160,-0.3
tt0006571,tt0007260,0.3
tt0006571,tt0007811,0.9
tt0006571,tt0008362,-0.7
tt0006571,tt0008571,0.0
tt0006571,tt0008623,0.3
tt0006571,tt0008783,0.0
tt0006571,tt0008892,0.7
tt0006571,tt0008918,0.2
tt0006571,tt0009550,-0.5
tt0006571,tt0009596,0.6
tt0006571,tt0009600,0.6
tt0006571,tt0009826,-0.4
tt0006571,tt0010476,0.8
tt0006571,tt0010733,0.8
tt0006571,tt0011078,0.6
tt0006580,tt0009475,0.7
tt0006588,tt0004962,0.6
tt0006588,tt0007160,0.9
tt0006588,tt0008362,0.5
tt0006588,tt0009550,0.7
tt0006588,tt0009826,0.8
tt0006589,tt0009224,-0.2
tt0006589,tt0009445,-1.1
tt0006589,tt0010507,-0.1
tt0006589,tt0014408,0.6
tt0006592,tt0002305,-0.7
tt0006592,tt0004223,0.7
tt0006592,tt0004854,0.7
tt0006592,tt0006688,0.5
tt0006592,tt0007368,0.6
tt0006592,tt0012937,0.9
tt0006592,tt0018646,-0.4
tt0006600,tt0002555,0.2
tt0006600,tt0003309,0.5
tt0006600,tt0003630,0.2
tt0006600,tt0003735,-0.5
tt0006600,tt0004199,0.8
tt0006600,tt0004712,-1.4
tt0006600,tt0004847,0.7
tt0006600,tt0004869,0.6
tt0006600,tt0006666,-0.8
tt0006600,tt0006893,0.4
tt0006600,tt0007005,0.2
tt0006600,tt0007012,0.5
tt0006600,tt0007765,0.8
tt0006600,tt0007910,-1.7
tt0006600,tt0007984,0.8
tt0006600,tt0008039,0.7
tt0006600,tt0008558,0.6
tt0006600,tt0008658,0.7
tt0006600,tt0008725,-1.0
tt0006600,tt0008745,0.9
tt0006600,tt0008804,0.9
tt0006600,tt0008806,0.7
tt0006600,tt0008810,0.5
tt0006600,tt0008826,-0.9
tt0006600,tt0008983,0.9
tt0006600,tt0009247,0.9
tt0006600,tt0009322,0.8
tt0006600,tt0009419,-0.3
tt0006600,tt0009622,0.4
tt0006600,tt0009754,0.5
tt0006600,tt0009771,0.1
tt0006600,tt0009853,-0.6
tt0006600,tt0010337,0.7
tt0006600,tt0010358,-1.0
tt0006600,tt0011011,-0.1
tt0006600,tt0011137,0.1
tt0006600,tt0011487,0.9
tt0006600,tt0011731,0.9
tt0006600,tt0012192,-0.4
tt0006600,tt0012365,-0.4
tt0006600,tt0013619,-1.1
tt0006600,tt0014171,0.1
tt0006600,tt0014191,-0.6
tt0006600,tt0015339,-1.0
tt0006600,tt0015356,0.9
tt0006600,tt0016384,-1.0
tt0006600,tt0016850,-1.0
tt0006600,tt0016930,0.0
tt0006600,tt0017462,-0.2
tt0006600,tt0017805,0.8
tt0006600,tt0017946,-0.6
tt0006600,tt0018159,-0.8
tt0006605,tt0007038,0.8
tt0006605,tt0007857,0.5
tt0006605,tt0009781,0.3
tt0006605,tt0009796,0.9
tt0006605,tt0010418,0.6
tt0006605,tt0011865,0.9
tt0006605,tt0012181,0.9
tt0006605,tt0013574,0.9
tt0006605,tt0014532,0.8
tt0006605,tt0015867,0.6
tt0006605,tt0017519,0.9
tt0006605,tt0018054,0.3
tt0006611,tt0005530,0.5
tt0006611,tt0006698,0.3
tt0006611,tt0007232,0.9
tt0006611,tt0008279,0.9
tt0006611,tt0010307,-0.6
tt0006611,tt0014417,-0.4
tt0006611,tt0018192,-1.1
tt0006614,tt0005556,-0.6
tt0006614,tt0007340,0.4
tt0006614,tt0008041,-0.4
tt0006614,tt0011979,0.7
tt0006617,tt0003014,0.1
tt0006617,tt0003150,-0.1
tt0006617,tt0004003,0.5
tt0006617,tt0004047,0.2
tt0006617,tt0006108,-0.8
tt0006617,tt0007355,0.5
tt0006617,tt0007446,0.7
tt0006617,tt0008663,-0.2
tt0006617,tt0008710,0.4
tt0006617,tt0008879,-0.1
tt0006617,tt0010206,0.5
tt0006617,tt0010298,-0.1
tt0006617,tt0011362,0.7
tt0006617,tt0011370,0.2
tt0006617,tt0011499,-0.2
tt0006617,tt0012364,-0.9
tt0006617,tt0013452,-0.5
tt0006617,tt0013730,0.3
tt0006617,tt0014014,0.2
tt0006617,tt0014302,0.4
tt0006617,tt0014972,-0.6
tt0006617,tt0015702,0.4
tt0006617,tt0016446,-0.5
tt0006617,tt0017350,-0.5
tt0006617,tt0018836,0.1
tt0006621,tt0006638,0.0
tt0006623,tt0007110,-0.5
tt0006623,tt0007933,0.4
tt0006623,tt0008843,0.4
tt0006623,tt0011604,-0.6
tt0006623,tt0013572,0.4
tt0006623,tt0013700,-0.2
tt0006623,tt0016467,0.5
tt0006623,tt0017099,-0.1
tt0006623,tt0017979,0.5
tt0006631,tt0003771,0.2
tt0006631,tt0007118,-0.7
tt0006641,tt0009252,-0.9
tt0006641,tt0010031,0.1
tt0006641,tt0013386,-0.8
tt0006641,tt0016220,-1.7
tt0006641,tt0017385,-0.6
tt0006641,tt0017776,-0.9
tt0006641,tt0018601,-0.7
tt0006666,tt0004712,0.4
tt0006666,tt0007910,0.1
tt0006666,tt0008725,0.8
tt0006666,tt0008826,0.9
tt0006666,tt0010358,0.8
tt0006666,tt0013619,0.7
tt0006666,tt0015339,0.8
tt0006666,tt0016384,0.8
tt0006666,tt0016850,0.8
tt0006670,tt0007963,0.5
tt0006670,tt0009205,0.5
tt0006670,tt0011205,0.8
tt0006673,tt0002555,-0.1
tt0006673,tt0002996,0.9
tt0006673,tt0003309,0.2
tt0006673,tt0003630,-0.1
tt0006673,tt0003735,-0.8
tt0006673,tt0004199,0.5
tt0006673,tt0004712,-1.7
tt0006673,tt0004847,0.4
tt0006673,tt0004869,0.3
tt0006673,tt0006600,0.7
tt0006673,tt0006666,-1.1
tt0006673,tt0006893,0.1
tt0006673,tt0007005,-0.1
tt0006673,tt0007012,0.2
tt0006673,tt0007765,0.5
tt0006673,tt0007910,-2.0
tt0006673,tt0007984,0.5
tt0006673,tt0008039,0.4
tt0006673,tt0008558,0.3
tt0006673,tt0008651,0.9
tt0006673,tt0008658,0.4
tt0006673,tt0008725,-1.3
tt0006673,tt0008745,0.6
tt0006673,tt0008804,0.6
tt0006673,tt0008806,0.4
tt0006673,tt0008810,0.2
tt0006673,tt0008826,-1.2
tt0006673,tt0008983,0.6
tt0006673,tt0009247,0.6
tt0006673,tt0009322,0.5
tt0006673,tt0009419,-0.6
tt0006673,tt0009622,0.1
tt0006673,tt0009754,0.2
tt0006673,tt0009771,-0.2
tt0006673,tt0009853,-0.9
tt0006673,tt0010186,0.7
tt0006673,tt0010337,0.4
tt0006673,tt0010358,-1.3
tt0006673,tt0011011,-0.4
tt0006673,tt0011137,-0.2
tt0006673,tt0011487,0.6
tt0006673,tt0011731,0.6
tt0006673,tt0012192,-0.7
tt0006673,tt0012365,-0.7
tt0006673,tt0013619,-1.4
tt0006673,tt0014171,-0.2
tt0006673,tt0014191,-0.9
tt0006673,tt0014970,0.9
tt0006673,tt0015339,-1.3
tt0006673,tt0015356,0.6
tt0006673,tt0016384,-1.3
tt0006673,tt0016850,-1.3
tt0006673,tt0016930,-0.3
tt0006673,tt0017462,-0.5
tt0006673,tt0017805,0.5
tt0006673,tt0017946,-0.9
tt0006673,tt0018159,-1.1
tt0006679,tt0004816,-0.4
tt0006679,tt0005352,-0.1
tt0006679,tt0005392,-1.4
tt0006679,tt0006426,0.8
tt0006679,tt0006736,-0.8
tt0006679,tt0006751,0.1
tt0006679,tt0006753,-0.8
tt0006679,tt0006861,-0.4
tt0006679,tt0008309,-0.7
tt0006679,tt0008406,-1.6
tt0006679,tt0008915,-0.6
tt0006679,tt0009142,-0.4
tt0006679,tt0009143,-1.4
tt0006679,tt0009400,-0.9
tt0006679,tt0010049,-2.0
tt0006679,tt0010162,-0.4
tt0006679,tt0010715,-0.5
tt0006679,tt0012565,-0.8
tt0006679,tt0013556,-1.2
tt0006679,tt0014636,-0.8
tt0006679,tt0014981,-0.9
tt0006679,tt0015116,-0.9
tt0006679,tt0015349,-1.9
tt0006679,tt0015465,-1.5
tt0006679,tt0016394,-1.0
tt0006679,tt0017242,-1.5
tt0006679,tt0017356,0.9
tt0006679,tt0017472,0.5
tt0006679,tt0017841,-1.3
tt0006679,tt0018046,0.7
tt0006679,tt0018700,-0.6
tt0006688,tt0002305,-0.2
tt0006688,tt0018646,0.1
tt0006692,tt0002305,-2.0
tt0006692,tt0003838,-0.2
tt0006692,tt0004038,0.2
tt0006692,tt0004223,-0.6
tt0006692,tt0004854,-0.6
tt0006692,tt0005214,0.4
tt0006692,tt0005352,-0.3
tt0006692,tt0005600,0.1
tt0006692,tt0005719,-0.1
tt0006692,tt0006428,-0.4
tt0006692,tt0006564,0.5
tt0006692,tt0006592,-0.3
tt0006692,tt0006637,-1.6
tt0006692,tt0006688,-0.8
tt0006692,tt0006699,0.2
tt0006692,tt0006831,-0.8
tt0006692,tt0007257,0.3
tt0006692,tt0007368,-0.7
tt0006692,tt0008031,0.1
tt0006692,tt0008608,-1.1
tt0006692,tt0012937,-0.4
tt0006692,tt0014689,-0.3
tt0006692,tt0016097,-0.2
tt0006692,tt0016109,0.8
tt0006692,tt0018646,-1.7
tt0006692,tt0018853,0.2
tt0006696,tt0008217,0.5
tt0006696,tt0009722,-0.9
tt0006696,tt0012305,0.8
tt0006698,tt0010307,0.1
tt0006698,tt0014417,0.3
tt0006698,tt0018192,-0.4
tt0006699,tt0005352,0.5
tt0006699,tt0006428,0.4
tt0006699,tt0006637,-0.8
tt0006699,tt0006831,0.0
tt0006699,tt0008608,-0.3
tt0006700,tt0005192,-0.1
tt0006700,tt0005363,-0.5
tt0006700,tt0005930,0.8
tt0006703,tt0005626,0.7
tt0006703,tt0006773,0.8
tt0006703,tt0010499,-0.1
tt0006703,tt0010548,-0.4
tt0006703,tt0013978,0.9
tt0006706,tt0007116,0.7
tt0006706,tt0008510,0.9
tt0006706,tt0009096,0.9
tt0006706,tt0009420,0.6
tt0006706,tt0009431,0.6
tt0006707,tt0002423,-0.3
tt0006707,tt0007309,0.8
tt0006707,tt0008950,0.4
tt0006707,tt0009062,0.3
tt0006707,tt0009893,-0.8
tt0006707,tt0010281,-0.4
tt0006707,tt0010456,0.4
tt0006707,tt0010600,-1.0
tt0006707,tt0010612,0.6
tt0006707,tt0010962,-0.1
tt0006707,tt0011371,-0.1
tt0006707,tt0011641,0.1
tt0006707,tt0011742,0.4
tt0006707,tt0011960,-0.5
tt0006707,tt0013741,-0.1
tt0006707,tt0014416,-0.1
tt0006707,tt0014925,0.4
tt0006707,tt0015119,-0.6
tt0006707,tt0015409,0.0
tt0006707,tt0015979,0.1
tt0006707,tt0016004,-0.8
tt0006707,tt0017409,-0.7
tt0006707,tt0018451,-1.1
tt0006709,tt0006040,0.2
tt0006709,tt0007021,-0.5
tt0006709,tt0007034,0.8
tt0006709,tt0007094,-0.2
tt0006709,tt0009017,0.6
tt0006713,tt0005530,0.5
tt0006713,tt0006698,0.3
tt0006713,tt0007232,0.9
tt0006713,tt0008279,0.9
tt0006713,tt0010307,-0.6
tt0006713,tt0014417,-0.4
tt0006713,tt0018192,-1.1
tt0006714,tt0002423,-0.8
tt0006714,tt0006707,0.5
tt0006714,tt0007309,0.3
tt0006714,tt0008854,0.5
tt0006714,tt0008950,-0.1
tt0006714,tt0009062,-0.2
tt0006714,tt0009893,-1.3
tt0006714,tt0010281,-0.9
tt0006714,tt0010456,-0.1
tt0006714,tt0010497,0.8
tt0006714,tt0010600,-1.5
tt0006714,tt0010612,0.1
tt0006714,tt0010962,-0.6
tt0006714,tt0011371,-0.6
tt0006714,tt0011641,-0.4
tt0006714,tt0011742,-0.1
tt0006714,tt0011960,-1.0
tt0006714,tt0013741,-0.6
tt0006714,tt0014416,-0.6
tt0006714,tt0014925,-0.1
tt0006714,tt0015119,-1.1
tt0006714,tt0015409,-0.5
tt0006714,tt0015979,-0.4
tt0006714,tt0016004,-1.3
tt0006714,tt0017409,-1.2
tt0006714,tt0018451,-1.6
tt0006715,tt0014776,0.7
tt0006716,tt0009309,-1.6
tt0006716,tt0009655,0.0
tt0006716,tt0009950,-0.7
